,fecha,latitud,longitud,url,titulo,tipo_propiedad,precio,moneda,m2,ambientes
785,2020_04_25,-34.601114,-58.3973144,https://departamento.mercadolibre.com.ar/MLA-851342379-monoambiente-en-barrio-norte-ideal-renta-yo-estudiantes-listo-para-entrar-_JM,Monoambiente En Barrio Norte. Ideal Renta Y/o Estudiantes. Listo Para Entrar!!,Departamento,99000.0,USD,36,1
786,2020_04_25,-34.5973691,-58.3726424,https://departamento.mercadolibre.com.ar/MLA-851342390-departamento-monoambiente-en-retiro-_JM,Departamento Monoambiente En Retiro,Departamento,12500.0,ARS,25,1
787,2020_04_25,-34.5988847,-58.4152055,https://departamento.mercadolibre.com.ar/MLA-851356265-departamentos-alquiler-almagro-_JM,Departamentos Alquiler Almagro,Departamento,50000.0,ARS,90,4
788,2020_04_25,-34.6003541,-58.4528727,https://departamento.mercadolibre.com.ar/MLA-851357749-departamentos-alquiler-villa-crespo-_JM,Departamentos Alquiler Villa Crespo,Departamento,22000.0,ARS,61,2
789,2020_04_25,-34.6325229,-58.4641704,https://departamento.mercadolibre.com.ar/MLA-851358666-2-amb-camarones-2800-semipiso-categoria-_JM,2 Amb Camarones 2800 Semipiso Categoria,Departamento,16500.0,ARS,45,2
790,2020_04_25,-34.584966,-58.417947,https://departamento.mercadolibre.com.ar/MLA-851362940-alquiler-departamento-3-ambientes-en-palermo-zona-botanico-_JM,"Alquiler Departamento 3 Ambientes En Palermo, Zona Botánico",Departamento,38000.0,ARS,50,3
791,2020_04_25,-34.55402,-58.457522,https://departamento.mercadolibre.com.ar/MLA-851372359-alquiler-2-ambientes-con-balcon-y-cochera-belgrano-_JM,Alquiler-2 Ambientes Con Balcón Y Cochera-belgrano,Departamento,22000.0,ARS,42,1
792,2020_04_25,-34.621549,-58.446539,https://departamento.mercadolibre.com.ar/MLA-851372508-alquiler-depto-2-amb-apto-profesional-caballito-_JM,Alquiler-depto 2 Amb. Apto Profesional- Caballito,Departamento,16000.0,ARS,40,2
793,2020_04_25,-34.626534,-58.426216,https://departamento.mercadolibre.com.ar/MLA-851374786-alquiler-2-ambientes-en-boedo-_JM,Alquiler 2 Ambientes En Boedo,Departamento,17000.0,ARS,36,2
794,2020_04_25,-34.5549,-58.4764,https://departamento.mercadolibre.com.ar/MLA-851381151-alquiler-monoambiente-con-terraza-y-cochera-_JM,Alquiler Monoambiente Con Terraza Y Cochera,Departamento,23000.0,ARS,67,1
795,2020_04_25,-34.583317,-58.41889,https://departamento.mercadolibre.com.ar/MLA-851389616-3-amb-con-dep-y-cochera-baul-con-renta-_JM,"3 Amb, Con Dep Y Cochera/ Baul - Con Renta",Departamento,249000.0,USD,107,3
796,2020_04_25,-34.590028,-58.39521,https://departamento.mercadolibre.com.ar/MLA-851390080-monoambiente-en-complejo-residencial-alq-temporal-_JM,Monoambiente En Complejo Residencial -alq Temporal,Departamento,35000.0,ARS,26,1
797,2020_04_25,-34.6846377,-58.4808614,https://departamento.mercadolibre.com.ar/MLA-851391084-departamentos-alquiler-villa-lugano-_JM,Departamentos Alquiler Villa Lugano,Departamento,22000.0,ARS,45,2
798,2020_04_25,-34.6420196,-58.4389773,https://departamento.mercadolibre.com.ar/MLA-851400369-departamentos-alquiler-parque-chacabuco-_JM,Departamentos Alquiler Parque Chacabuco,Departamento,18500.0,ARS,49,1
799,2020_04_25,-34.6476958,-58.4572341,https://departamento.mercadolibre.com.ar/MLA-851416809-departamento-dos-ambientes-a-la-calle-con-balcon-amueblado-_JM,Departamento Dos Ambientes A La Calle Con Balcón Amueblado,Departamento,15000.0,ARS,47,2
800,2020_04_25,-34.580429,-58.4323841,https://departamento.mercadolibre.com.ar/MLA-851445186-departamento-amoblado-en-palermo-hollywood-con-balcon-y-gim-_JM,Departamento Amoblado En Palermo Hollywood Con Balcon Y Gim,Departamento,38000.0,ARS,29,1
801,2020_04_25,-34.588083,-58.419945,https://departamento.mercadolibre.com.ar/MLA-851445956-2-ambientes-amoblado-con-amenities-en-palermo-soho-los-arcos-_JM,2 Ambientes Amoblado Con Amenities En Palermo Soho Los Arcos,Departamento,1200.0,USD,53,2
802,2020_04_25,-34.588083,-58.419945,https://departamento.mercadolibre.com.ar/MLA-851446669-2-ambientes-amoblado-con-amenities-en-palermo-soho-los-arcos-_JM,2 Ambientes Amoblado Con Amenities En Palermo Soho Los Arcos,Departamento,1200.0,USD,53,2
803,2020_04_25,-34.5885022,-58.3880953,https://departamento.mercadolibre.com.ar/MLA-851453505-departamentos-alquiler-recoleta-_JM,Departamentos Alquiler Recoleta,Departamento,3500.0,USD,281,5
804,2020_04_25,-34.5921884,-58.3790738,https://departamento.mercadolibre.com.ar/MLA-851454882-departamentos-alquiler-recoleta-_JM,Departamentos Alquiler Recoleta,Departamento,70000.0,ARS,340,8
805,2020_04_25,-34.589059,-58.4132442,https://departamento.mercadolibre.com.ar/MLA-851456126-departamento-en-alquiler-en-palermo-_JM,Departamento En Alquiler En Palermo,Departamento,40000.0,ARS,41.23,1
806,2020_04_25,-34.5676613,-58.4362679,https://departamento.mercadolibre.com.ar/MLA-851459946-exc-2-ambientes-amoblado-con-balcon-_JM,Exc 2 Ambientes Amoblado Con Balcón,Departamento,30000.0,ARS,49,2
807,2020_04_25,-34.594835,-58.392144,https://departamento.mercadolibre.com.ar/MLA-851463875-departamento-en-alquiler-temporal-en-recoleta-_JM,Departamento En Alquiler Temporal En Recoleta,Departamento,35000.0,ARS,45,2
808,2020_04_25,-34.5986395,-58.3973196,https://departamento.mercadolibre.com.ar/MLA-851465273-3-ambientes-junin-al-800-_JM,3 Ambientes | Junin Al 800,Departamento,1350.0,USD,100,3
809,2020_04_25,-34.5951687,-58.3920146,https://departamento.mercadolibre.com.ar/MLA-851465277-2-ambientes-rodriguez-pena-al-1100-_JM,2 Ambientes | Rodriguez Peña Al 1100,Departamento,22000.0,ARS,40,2
810,2020_04_25,-34.5674463,-58.4333212,https://departamento.mercadolibre.com.ar/MLA-851465286-3-ambientes-tte-benjamin-matienzo-al-1600-_JM,3 Ambientes | Tte. Benjamin Matienzo  Al 1600,Departamento,26000.0,ARS,70,3
811,2020_04_25,-34.5870219,-58.3887355,https://departamento.mercadolibre.com.ar/MLA-851465287-1-ambiente-ayacucho-al-2000-_JM,1 Ambiente | Ayacucho Al 2000,Departamento,20000.0,ARS,38,1
812,2020_04_25,-34.5953094,-58.3932747,https://departamento.mercadolibre.com.ar/MLA-851465290-2-ambientes-av-callao-al-1100-_JM,2 Ambientes | Av. Callao Al 1100,Departamento,20000.0,ARS,50,2
813,2020_04_25,-34.6036844,-58.3815591,https://departamento.mercadolibre.com.ar/MLA-851465304-4-ambientes-brasil-al-400-_JM,4 Ambientes | Brasil Al 400,Departamento,1100.0,USD,120,4
814,2020_04_25,-34.5888978,-58.3924884,https://departamento.mercadolibre.com.ar/MLA-851465308-1-ambiente-junin-al-1700-_JM,1 Ambiente | Junin Al 1700,Departamento,1800.0,USD,43,1
815,2020_04_25,-34.5994853,-58.3645525,https://departamento.mercadolibre.com.ar/MLA-851465323-3-ambientes-olga-cossettini-al-100-_JM,3 Ambientes | Olga Cossettini Al 100,Departamento,4200.0,USD,160,3
816,2020_04_25,-34.58909,-58.395448,https://departamento.mercadolibre.com.ar/MLA-851465361-alquiler-temporario-4-ambientes-_JM,Alquiler Temporario 4 Ambientes!,Departamento,1500.0,USD,95,4
817,2020_04_25,-34.6185289,-58.361047,https://departamento.mercadolibre.com.ar/MLA-851465375-2-ambientes-rosario-penaloza-al-500-_JM,2 Ambientes | Rosario Peñaloza Al 500,Departamento,2700.0,USD,75,2
818,2020_04_25,-34.6206087,-58.3655003,https://departamento.mercadolibre.com.ar/MLA-851465384-2-ambientes-alicia-moreau-de-justo-al-1800-_JM,2 Ambientes | Alicia Moreau De Justo Al 1800,Departamento,1000.0,USD,52,2
819,2020_04_25,-34.6036678,-58.3635633,https://departamento.mercadolibre.com.ar/MLA-851465390-oportunidad-dos-ambientes-con-gran-vista-_JM,Oportunidad! Dos Ambientes Con Gran Vista!,Departamento,1500.0,USD,72,2
820,2020_04_25,-34.6167699,-58.3616408,https://departamento.mercadolibre.com.ar/MLA-851465392-4-ambientes-rosario-penaloza-al-400-_JM,4 Ambientes | Rosario Peñaloza Al 400,Departamento,3900.0,USD,124,4
821,2020_04_25,-34.59024,-58.395753,https://departamento.mercadolibre.com.ar/MLA-851465401-3-ambientes-uriburu-al-1500-_JM,3 Ambientes | Uriburu Al 1500,Departamento,35000.0,ARS,80,3
822,2020_04_25,-34.5994853,-58.3645525,https://departamento.mercadolibre.com.ar/MLA-851465414-3-ambientes-olga-cossettini-al-100-_JM,3 Ambientes | Olga Cossettini Al 100,Departamento,4115.0,USD,154,3
823,2020_04_25,-34.5994853,-58.3645525,https://departamento.mercadolibre.com.ar/MLA-851465415-3-ambientes-olga-cossettini-al-100-_JM,3 Ambientes | Olga Cossettini Al 100,Departamento,4115.0,USD,154,3
824,2020_04_25,-34.6045018,-58.3634794,https://departamento.mercadolibre.com.ar/MLA-851465418-2-ambientes-juana-manso-al-600-_JM,2 Ambientes | Juana Manso Al 600,Departamento,2650.0,USD,67,2
825,2020_04_25,-34.5994853,-58.3645525,https://departamento.mercadolibre.com.ar/MLA-851465420-3-ambientes-olga-cossettini-al-100-_JM,3 Ambientes | Olga Cossettini Al 100,Departamento,4115.0,USD,139,3
826,2020_04_25,-34.5990989,-58.3647157,https://departamento.mercadolibre.com.ar/MLA-851465422-2-ambientes-olga-cossettini-al-100-_JM,2 Ambientes | Olga Cossettini Al 100,Departamento,2650.0,USD,94,2
827,2020_04_25,-34.5994853,-58.3645525,https://departamento.mercadolibre.com.ar/MLA-851465432-3-ambientes-olga-cossettini-al-100-_JM,3 Ambientes | Olga Cossettini Al 100,Departamento,3820.0,USD,154,3
828,2020_04_25,-34.5775299,-58.4142962,https://departamento.mercadolibre.com.ar/MLA-851465448-3-ambientes-con-gran-balcon-en-inmejorable-ubicacion-_JM,3 Ambientes Con Gran Balcon En Inmejorable Ubicacion,Departamento,1100.0,USD,90,3
829,2020_04_25,-34.5912366,-58.4097165,https://departamento.mercadolibre.com.ar/MLA-851465451-3-ambientes-guemes-al-3100-_JM,3 Ambientes | Guemes Al 3100,Departamento,42000.0,ARS,60,3
830,2020_04_25,-34.5883861,-58.4131828,https://departamento.mercadolibre.com.ar/MLA-851465457-2-ambientes-vidt-al-2000-_JM,2 Ambientes | Vidt Al 2000,Departamento,1100.0,USD,40,2
831,2020_04_25,-34.5989901,-58.3715441,https://departamento.mercadolibre.com.ar/MLA-851465462-3-ambientes-25-de-mayo-al-700-_JM,3 Ambientes | 25 De Mayo Al 700,Departamento,32000.0,ARS,65,3
832,2020_04_25,-34.6004987,-58.3867505,https://departamento.mercadolibre.com.ar/MLA-851465472-2-ambientes-uruguay-al-700-_JM,2 Ambientes | Uruguay Al 700,Departamento,1500.0,USD,60,2
833,2020_04_25,-34.5821754,-58.4429014,https://departamento.mercadolibre.com.ar/MLA-851465495-2-ambientes-cabrera-al-6000-_JM,2 Ambientes | Cabrera Al 6000,Departamento,1100.0,USD,50,2
834,2020_04_25,-34.595508,-58.386825,https://departamento.mercadolibre.com.ar/MLA-851465529-3-ambientes-av-santa-fe-al-1300-_JM,3 Ambientes | Av. Santa Fe Al 1300,Departamento,1500.0,USD,110,3
835,2020_04_25,-34.5859711,-58.4062719,https://departamento.mercadolibre.com.ar/MLA-851465770-4-ambientes-billinghurst-al-2200-_JM,4 Ambientes | Billinghurst Al 2200,Departamento,2000.0,USD,100,4
836,2020_04_25,-34.5951687,-58.3920146,https://departamento.mercadolibre.com.ar/MLA-851465788-ingreso-inmediato-mono-en-pleno-recoleta-_JM,"Ingreso Inmediato, Mono En Pleno Recoleta°",Departamento,28000.0,ARS,40,1
837,2020_04_25,-34.587337,-58.3953081,https://departamento.mercadolibre.com.ar/MLA-851465795-3-ambientes-vicente-lopez-al-2200-_JM,3 Ambientes | Vicente Lopez Al 2200,Departamento,1590.0,USD,60,3
838,2020_04_25,-34.5888978,-58.3924884,https://departamento.mercadolibre.com.ar/MLA-851465811-2-ambientes-junin-al-1700-_JM,2 Ambientes | Junin Al 1700,Departamento,1800.0,USD,55,2
839,2020_04_25,-34.5994853,-58.3645525,https://departamento.mercadolibre.com.ar/MLA-851465818-4-ambientes-olga-cossettini-al-100-_JM,4 Ambientes | Olga Cossettini Al 100,Departamento,4120.0,USD,165,4
840,2020_04_25,-34.5926955,-58.3980723,https://departamento.mercadolibre.com.ar/MLA-851465836-1-ambiente-juncal-al-2100-_JM,1 Ambiente | Juncal Al 2100,Departamento,23000.0,ARS,40,1
841,2020_04_25,-34.6166685,-58.3628315,https://departamento.mercadolibre.com.ar/MLA-851465862-2-ambientes-olga-cossettini-al-1600-_JM,2 Ambientes | Olga Cossettini Al 1600,Departamento,1600.0,USD,72,2
842,2020_04_25,-34.5987705,-58.3937533,https://departamento.mercadolibre.com.ar/MLA-851465883-4-ambientes-paraguay-al-1800-_JM,4 Ambientes | Paraguay Al 1800,Departamento,50000.0,ARS,130,4
843,2020_04_25,-34.5994853,-58.3645525,https://departamento.mercadolibre.com.ar/MLA-851465887-2-ambientes-olga-cossettini-al-100-_JM,2 Ambientes | Olga Cossettini Al 100,Departamento,2400.0,USD,94,2
844,2020_04_25,-34.5994853,-58.3645525,https://departamento.mercadolibre.com.ar/MLA-851465890-4-ambientes-olga-cossettini-al-100-_JM,4 Ambientes | Olga Cossettini Al 100,Departamento,4120.0,USD,169,4
845,2020_04_25,-34.5994853,-58.3645525,https://departamento.mercadolibre.com.ar/MLA-851465905-3-ambientes-olga-cossettini-al-100-_JM,3 Ambientes | Olga Cossettini Al 100,Departamento,4115.0,USD,154,3
846,2020_04_25,-34.6131533,-58.3624565,https://departamento.mercadolibre.com.ar/MLA-851465913-3-ambientes-juana-manso-al-1300-_JM,3 Ambientes | Juana Manso Al 1300,Departamento,1800.0,USD,94,3
847,2020_04_25,-34.5965557,-58.3918735,https://departamento.mercadolibre.com.ar/MLA-851465917-1amb-dividido-con-amenities-listo-para-ingreso-_JM,1amb Dividido Con Amenities Listo Para Ingreso,Departamento,35000.0,ARS,30,1
848,2020_04_25,-34.5938063,-58.4056753,https://departamento.mercadolibre.com.ar/MLA-851465940-3-ambientes-anchorena-al-1300-_JM,3 Ambientes | Anchorena Al 1300,Departamento,2000.0,USD,85,3
849,2020_04_25,-34.576108,-58.423779,https://departamento.mercadolibre.com.ar/MLA-851465952-3-ambientes-juncal-al-4600-_JM,3 Ambientes | Juncal Al 4600,Departamento,40000.0,ARS,70,3
850,2020_04_25,-34.5939586,-58.3978934,https://departamento.mercadolibre.com.ar/MLA-851465958-2-ambientes-uriburu-al-1200-_JM,2 Ambientes | Uriburu Al 1200,Departamento,32000.0,ARS,55,2
851,2020_04_25,-34.5912553,-58.3945487,https://departamento.mercadolibre.com.ar/MLA-851465961-2-ambientes-pacheco-de-melo-al-1900-_JM,2 Ambientes | Pacheco De Melo Al 1900,Departamento,28000.0,ARS,36,2
852,2020_04_25,-34.5856926,-58.3982854,https://departamento.mercadolibre.com.ar/MLA-851465968-4-ambientes-copernico-al-3700-_JM,4 Ambientes | Copernico Al 3700,Departamento,3600.0,USD,120,4
853,2020_04_25,-34.611585,-58.3733755,https://departamento.mercadolibre.com.ar/MLA-851465976-2-ambientes-bolivar-al-300-_JM,2 Ambientes | Bolivar Al 300,Departamento,2136.0,USD,60,2
854,2020_04_25,-34.6113931,-58.373397,https://departamento.mercadolibre.com.ar/MLA-851465979-3-ambientes-moreno-al-500-_JM,3 Ambientes | Moreno Al 500,Departamento,2000.0,USD,119,3
855,2020_04_25,-34.5890387,-58.4158951,https://departamento.mercadolibre.com.ar/MLA-851466004-2-ambientes-charcas-al-3600-_JM,2 Ambientes | Charcas Al 3600,Departamento,1500.0,USD,55,2
856,2020_04_25,-34.5827017,-58.4086301,https://departamento.mercadolibre.com.ar/MLA-851466015-3-ambientes-av-las-heras-al-3400-_JM,3 Ambientes | Av Las Heras Al 3400,Departamento,1800.0,USD,65,3
857,2020_04_25,-34.6246736,-58.3757618,https://departamento.mercadolibre.com.ar/MLA-851466046-2-ambientes-juan-de-garay-al-700-_JM,2 Ambientes | Juan De Garay Al 700,Departamento,1050.0,USD,50,2
858,2020_04_25,-34.6200229,-58.364968,https://departamento.mercadolibre.com.ar/MLA-851466049-3-ambientes-alicia-moreau-de-justo-al-1800-_JM,3 Ambientes | Alicia Moreau De Justo Al 1800,Departamento,3000.0,USD,115,3
859,2020_04_25,-34.6103054,-58.3629024,https://departamento.mercadolibre.com.ar/MLA-851466059-2-ambientes-juana-manso-al-1100-_JM,2 Ambientes | Juana Manso Al 1100,Departamento,1900.0,USD,65,2
860,2020_04_25,-34.5981915,-58.4085203,https://departamento.mercadolibre.com.ar/MLA-851466088-propiedad-reservada-2-ambientes-av-cordoba-al-2900-_JM,Propiedad Reservada 2 Ambientes | Av Cordoba Al 2900,Departamento,20000.0,ARS,75,2
861,2020_04_25,-34.5718209,-58.4317491,https://departamento.mercadolibre.com.ar/MLA-851466110-3-ambientes-baez-al-300-_JM,3 Ambientes | Baez Al 300,Departamento,1800.0,USD,80,3
862,2020_04_25,-34.5953088,-58.3932622,https://departamento.mercadolibre.com.ar/MLA-851466114-4-ambientes-av-callao-al-1100-_JM,4 Ambientes | Av. Callao Al 1100,Departamento,1800.0,USD,100,4
863,2020_04_25,-34.5842475,-58.3992552,https://departamento.mercadolibre.com.ar/MLA-851466151-2-ambientes-pagano-al-2600-_JM,2 Ambientes | Pagano Al 2600,Departamento,1830.0,USD,52,2
864,2020_04_25,-34.5892004,-58.4092014,https://departamento.mercadolibre.com.ar/MLA-851466154-3-ambientes-billinghurst-al-1800-_JM,3 Ambientes | Billinghurst Al 1800,Departamento,4000.0,USD,100,3
865,2020_04_25,-34.5928118,-58.3851861,https://departamento.mercadolibre.com.ar/MLA-851466174-3-ambientes-juncal-al-1200-_JM,3 Ambientes | Juncal Al 1200,Departamento,1500.0,USD,82,3
866,2020_04_25,-34.5546147,-58.4394286,https://departamento.mercadolibre.com.ar/MLA-851466181-duplex-disponible-_JM,Duplex Disponible°,Departamento,25000.0,ARS,40,2
867,2020_04_25,-34.5888912,-58.3829914,https://departamento.mercadolibre.com.ar/MLA-851466208-3-ambientes-libertad-al-1600-_JM,3 Ambientes | Libertad Al 1600,Departamento,1800.0,USD,75,3
868,2020_04_25,-34.5878944,-58.3888089,https://departamento.mercadolibre.com.ar/MLA-851466213-departamento-en-alquiler-temporal-en-recoleta-_JM,Departamento En Alquiler Temporal En Recoleta,Departamento,2200.0,USD,130,4
869,2020_04_25,-34.5980228,-58.3850242,https://departamento.mercadolibre.com.ar/MLA-851466216-departamento-en-alquiler-temporal-en-recoleta-_JM,Departamento En Alquiler Temporal En Recoleta,Departamento,1300.0,USD,60,3
870,2020_04_25,-34.5988934,-58.3712098,https://departamento.mercadolibre.com.ar/MLA-851466219-departamento-en-alquiler-temporal-en-centro-microcentro-_JM,Departamento En Alquiler Temporal En Centro / Microcentro,Departamento,1000.0,USD,52,2
871,2020_04_25,-34.6046706,-58.3627293,https://departamento.mercadolibre.com.ar/MLA-851466227-dos-ambientes-impecable-en-torres-del-yacht-_JM,Dos Ambientes Impecable En Torres Del Yacht°,Departamento,2400.0,USD,72,2
872,2020_04_25,-34.614817,-58.3721848,https://departamento.mercadolibre.com.ar/MLA-851466233-departamento-en-alquiler-temporal-en-san-telmo-_JM,Departamento En Alquiler Temporal En San Telmo,Departamento,1500.0,USD,120,4
873,2020_04_25,-34.5933943,-58.4153054,https://departamento.mercadolibre.com.ar/MLA-851466249-departamento-en-alquiler-temporal-en-palermo-_JM,Departamento En Alquiler Temporal En Palermo,Departamento,2500.0,USD,80,3
874,2020_04_25,-34.6165605,-58.3617639,https://departamento.mercadolibre.com.ar/MLA-851466261-departamento-en-alquiler-temporal-en-buenos-aires-_JM,Departamento En Alquiler Temporal En Buenos Aires,Departamento,1500.0,USD,60,2
875,2020_04_25,-34.5908057,-58.3964089,https://departamento.mercadolibre.com.ar/MLA-851466295-3-ambientes-presidente-jose-uriburu-al-1500-_JM,3 Ambientes | Presidente Jose Uriburu Al 1500,Departamento,1500.0,USD,74,3
876,2020_04_25,-34.5836679,-58.4010869,https://departamento.mercadolibre.com.ar/MLA-851466348-departamento-en-alquiler-temporal-en-recoleta-_JM,Departamento En Alquiler Temporal En Recoleta,Departamento,1296.0,USD,44,2
877,2020_04_25,-34.5840729,-58.425163,https://departamento.mercadolibre.com.ar/MLA-851466366-departamento-en-alquiler-temporal-en-palermo-soho-_JM,Departamento En Alquiler Temporal En Palermo Soho,Departamento,1200.0,USD,45,2
878,2020_04_25,-34.6113893,-58.3734206,https://departamento.mercadolibre.com.ar/MLA-851466369-departamento-en-alquiler-temporal-en-san-telmo-_JM,Departamento En Alquiler Temporal En San Telmo,Departamento,1650.0,USD,45,1
879,2020_04_25,-34.5834337,-58.4052674,https://departamento.mercadolibre.com.ar/MLA-851466387-departamento-en-alquiler-temporal-en-palermo-_JM,Departamento En Alquiler Temporal En Palermo,Departamento,1900.0,USD,65,3
880,2020_04_25,-34.5965014,-58.3742035,https://departamento.mercadolibre.com.ar/MLA-851466404-departamento-en-alquiler-temporal-en-plaza-san-martin-_JM,Departamento En Alquiler Temporal En Plaza San Martin,Departamento,18000.0,ARS,55,2
881,2020_04_25,-34.5969371,-58.4083784,https://departamento.mercadolibre.com.ar/MLA-851466407-3-ambientes-cabrera-al-2900-_JM,3 Ambientes | Cabrera Al 2900,Departamento,1800.0,USD,64,3
882,2020_04_25,-34.5969371,-58.4083677,https://departamento.mercadolibre.com.ar/MLA-851466412-2-ambientes-cabrera-al-2900-_JM,2 Ambientes | Cabrera Al 2900,Departamento,1350.0,USD,60,2
883,2020_04_25,-34.5658029,-58.4520726,https://departamento.mercadolibre.com.ar/MLA-851466466-duplex-disponible-en-belgrano-_JM,Duplex Disponible En Belgrano,Departamento,48000.0,ARS,90,2
884,2020_04_25,-34.5884204,-58.3918458,https://departamento.mercadolibre.com.ar/MLA-851466468-departamento-en-alquiler-temporal-en-recoleta-_JM,Departamento En Alquiler Temporal En Recoleta,Departamento,1400.0,USD,60,2
885,2020_04_25,-34.5894557,-58.3824544,https://departamento.mercadolibre.com.ar/MLA-851466471-departamento-en-alquiler-temporal-en-retiro-_JM,Departamento En Alquiler Temporal En Retiro,Departamento,1000.0,USD,18,1
886,2020_04_25,-34.5894557,-58.3824544,https://departamento.mercadolibre.com.ar/MLA-851466476-departamento-en-alquiler-temporal-en-retiro-_JM,Departamento En Alquiler Temporal En Retiro,Departamento,1000.0,USD,20,1
887,2020_04_25,-34.6201094,-58.3881213,https://departamento.mercadolibre.com.ar/MLA-851466503-departamento-en-alquiler-temporal-en-monserrat-_JM,Departamento En Alquiler Temporal En Monserrat,Departamento,19000.0,ARS,40,1
888,2020_04_25,-34.5822641,-58.4098196,https://departamento.mercadolibre.com.ar/MLA-851466509-3-ambientes-av-las-heras-al-3500-_JM,3 Ambientes | Av. Las Heras Al 3500,Departamento,2000.0,USD,71,3
889,2020_04_25,-34.5974108,-58.4878856,https://departamento.mercadolibre.com.ar/MLA-851466523-departamento-villa-del-parque-_JM,Departamento - Villa Del Parque,Departamento,19000.0,ARS,52,3
890,2020_04_25,-34.5875763,-58.3845706,https://departamento.mercadolibre.com.ar/MLA-851466528-2-ambientes-av-del-libertador-al-800-_JM,2 Ambientes | Av Del Libertador Al 800,Departamento,19500.0,ARS,48,2
891,2020_04_25,-34.5658029,-58.4520726,https://departamento.mercadolibre.com.ar/MLA-851466529-departamento-en-alquiler-temporal-en-belgrano-_JM,Departamento En Alquiler Temporal En Belgrano,Departamento,45000.0,ARS,75,2
892,2020_04_25,-34.6100394,-58.3615888,https://departamento.mercadolibre.com.ar/MLA-851466637-3-ambientes-marta-lynch-al-400-_JM,3 Ambientes | Marta Lynch Al 400,Departamento,5000.0,USD,160,3
893,2020_04_25,-34.6036844,-58.3815591,https://departamento.mercadolibre.com.ar/MLA-851466641-2-ambientes-juana-manso-torre-el-mirador-al-1100-_JM,2 Ambientes | Juana Manso - Torre El Mirador Al 1100,Departamento,2000.0,USD,72,2
894,2020_04_25,-34.586965,-58.4057915,https://departamento.mercadolibre.com.ar/MLA-851466668-dos-ambientes-pleno-recoleta-_JM,Dos Ambientes Pleno Recoleta!,Departamento,39000.0,ARS,53,2
895,2020_04_25,-34.5910709,-58.3931936,https://departamento.mercadolibre.com.ar/MLA-851466672-3-ambientes-ayacucho-al-1500-_JM,3 Ambientes | Ayacucho Al 1500,Departamento,1400.0,USD,65,3
896,2020_04_25,-34.6096089,-58.3978382,https://departamento.mercadolibre.com.ar/MLA-851466677-5-ambientes-av-rivadavia-al-2200-_JM,5 Ambientes | Av. Rivadavia Al 2200,Departamento,50000.0,ARS,200,5
897,2020_04_25,-34.6036678,-58.3635633,https://departamento.mercadolibre.com.ar/MLA-851466680-2-ambientes-juana-manso-al-500-_JM,2 Ambientes | Juana Manso Al 500,Departamento,2000.0,USD,72,2
898,2020_04_25,-34.5994853,-58.3645525,https://departamento.mercadolibre.com.ar/MLA-851466682-3-ambientes-olga-cossettini-al-100-_JM,3 Ambientes | Olga Cossettini Al 100,Departamento,4115.0,USD,150,3
899,2020_04_25,-34.5741126,-58.4215111,https://departamento.mercadolibre.com.ar/MLA-851466690-3-ambientes-godoy-cruz-al-3100-_JM,3 Ambientes | Godoy Cruz Al 3100,Departamento,1000.0,USD,80,3
900,2020_04_25,-34.5905996,-58.394629,https://departamento.mercadolibre.com.ar/MLA-851466695-2-ambientes-junin-al-1500-_JM,2 Ambientes | Junin Al 1500,Departamento,1400.0,USD,60,2
901,2020_04_25,-34.5994853,-58.3645525,https://departamento.mercadolibre.com.ar/MLA-851466702-2-ambientes-olga-cossettini-al-100-_JM,2 Ambientes | Olga Cossettini Al 100,Departamento,2640.0,USD,94,2
902,2020_04_25,-34.5994853,-58.3645525,https://departamento.mercadolibre.com.ar/MLA-851466712-2-ambientes-olga-cossettini-al-100-_JM,2 Ambientes | Olga Cossettini Al 100,Departamento,2375.0,USD,80,2
903,2020_04_25,-34.6169243,-58.3611166,https://departamento.mercadolibre.com.ar/MLA-851466713-3-ambientes-aime-paine-al-1600-_JM,3 Ambientes | Aime Paine Al 1600,Departamento,2500.0,USD,92,3
904,2020_04_25,-34.5990989,-58.3647157,https://departamento.mercadolibre.com.ar/MLA-851466739-2-ambientes-olga-cossettini-al-100-_JM,2 Ambientes | Olga Cossettini Al 100,Departamento,2640.0,USD,94,2
905,2020_04_25,-34.6131533,-58.3624565,https://departamento.mercadolibre.com.ar/MLA-851466744-3-ambientes-juana-manso-al-1300-_JM,3 Ambientes | Juana Manso Al 1300,Departamento,2000.0,USD,100,3
906,2020_04_25,-34.593921,-58.393297,https://departamento.mercadolibre.com.ar/MLA-851466777-3-ambientes-av-callao-al-1200-_JM,3 Ambientes | Av Callao Al 1200,Departamento,1450.0,USD,70,3
907,2020_04_25,-34.5923593,-58.3767725,https://departamento.mercadolibre.com.ar/MLA-851466781-3-ambientes-basavilbaso-al-1300-_JM,3 Ambientes | Basavilbaso Al 1300,Departamento,1050.0,USD,80,3
908,2020_04_25,-34.589022,-58.4124525,https://departamento.mercadolibre.com.ar/MLA-851466785-3-ambientes-bulnes-al-1900-_JM,3 Ambientes | Bulnes Al 1900,Departamento,1920.0,USD,70,3
909,2020_04_25,-34.5787233,-58.4122256,https://departamento.mercadolibre.com.ar/MLA-851466798-disponible-3-ambientes-en-palermo--_JM,Disponible 3 Ambientes En Palermo !,Departamento,78000.0,ARS,80,3
